Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Techie,Contacts,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Reliability,Options,Respectfulness,Courteous,Listening,Responses,Solutions,Replacements,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,"Education_9th Grade to 12th Grade, No Diploma",Education_Associate's Degree,Education_Bachelor's Degree,Education_Doctorate Degree,Education_GED or Alternative Credential,Education_Master's Degree,Education_No Schooling Completed,Education_Nursery School to 8th Grade,Education_Professional School Degree,Education_Regular High School Diploma,"Education_Some College, 1 or More Years, No Degree","Education_Some College, Less than 1 Year",Employment_Full Time,Employment_Part Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer not to answer
53,33186.785,9.986555,133.2995,1291.651,9.706514,0,0,0,1,0,1,0,1,1,1,0,4,3,4,2,2,5,3,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
82,77348.17,5.27717,138.1712,3382.424,5.801137,0,0,1,1,1,0,0,0,1,0,0,4,2,5,6,4,4,5,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,33186.785,12.90094,152.2461,1740.016,10.74106,1,0,2,1,0,1,1,0,0,0,1,3,4,4,3,4,2,2,2,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
53,63127.05,7.303501,186.4827,1477.901,8.307206,0,0,2,1,0,0,0,0,0,1,1,4,4,4,3,3,3,3,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53,31393.24,4.10653,128.6887,1029.623,13.18755,0,0,1,1,0,0,1,0,1,0,0,3,3,4,3,3,3,4,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
53,56246.75,12.95912,77.50523,1333.702,9.983109,0,1,0,1,0,0,0,0,0,0,0,3,5,2,4,3,3,2,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
63,44776.03,24.84802,197.114,2499.228,5.511175,1,0,2,1,1,1,0,1,1,1,0,5,3,4,5,5,5,3,4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
53,15584.37,36.19603,219.3174,1280.601,9.928666,0,0,3,1,0,0,0,0,1,1,1,3,2,5,4,4,5,6,7,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
58,33186.785,13.33383,157.097,1312.812,10.68149,1,0,1,0,1,0,0,0,1,0,0,2,3,2,3,4,3,2,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,33186.785,11.31189,193.1499,1515.642,11.06343,0,0,1,1,0,0,1,1,1,0,1,3,3,3,4,2,2,3,2,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
50,4191.82,1.280342,219.6603,761.9185,6.850489,0,0,1,1,1,0,0,1,0,1,1,5,3,4,4,3,4,5,5,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
53,7582.93,16.76542,171.6641,1771.905,14.64423,1,0,2,1,0,1,1,0,0,0,1,3,4,3,4,5,4,4,3,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
53,43187.68,16.03441,106.8845,1555.471,10.0775,0,0,2,1,0,1,0,0,0,1,0,5,3,2,3,4,3,1,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,5391.05,10.85354,140.6898,1639.236,7.185089,0,0,1,0,0,1,0,0,1,0,1,3,5,2,3,3,2,3,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,33186.785,6.394005,187.7325,3382.424,3.895948,0,0,0,0,1,1,1,0,1,1,0,5,4,2,3,4,3,3,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
50,33186.785,5.72421,175.9088,1208.719,9.300028,0,0,1,1,1,1,1,1,1,0,0,4,3,3,3,4,4,5,5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
75,28082.58,2.317456,198.7344,716.3403,9.699097,0,0,2,1,0,0,1,0,0,1,1,3,3,4,4,3,4,6,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
26,43656.7,36.19603,112.7328,506.5378,7.422231,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3,3,3,2,4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19,38742.66,2.840185,216.1357,915.3458,12.83572,0,0,2,1,1,0,1,1,0,0,1,3,3,3,5,3,2,2,2,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,33186.785,5.63355,154.0006,1005.757,14.20776,0,0,3,1,1,1,0,1,0,1,0,2,5,4,4,4,5,5,5,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,33917.44,2.021619,148.4629,462.9626,9.061107,1,1,0,1,0,1,0,0,0,0,1,5,3,3,3,4,4,4,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
81,35820.71,14.60884,182.5872,1634.208,7.977205,2,0,0,1,1,1,1,0,1,0,0,3,3,4,3,4,4,2,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
77,48079.33,14.75827,183.1534,3382.424,9.071809,0,0,2,0,1,1,1,1,0,0,0,3,4,4,3,3,3,2,3,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,14910.59,12.62769,150.0196,1443.477,12.66522,0,0,2,1,0,0,0,1,0,1,0,5,4,6,5,4,5,6,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
61,22872.65,6.38998,123.5206,599.0291,4.478799,0,0,0,1,0,0,0,1,0,0,0,3,3,4,4,3,3,4,2,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
70,31660.74,23.12261,165.4004,3382.424,12.33475,1,0,2,0,0,1,1,1,1,0,1,4,4,2,3,1,3,2,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
34,24031.87,9.521766,119.6165,1206.905,8.65791,0,0,1,1,0,1,0,1,0,1,0,2,3,3,4,5,4,4,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
20,35764.01,8.642257,255.3661,1553.216,11.57062,0,0,0,1,1,1,0,1,0,1,1,2,5,2,2,5,4,4,4,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
66,9823.4,5.760318,198.0926,966.3794,8.991238,0,0,1,1,0,0,1,0,0,1,1,4,4,3,4,3,2,2,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
31,33186.785,16.05802,149.3542,1608.519,7.100045,0,0,0,1,0,1,0,0,0,0,1,4,3,3,3,3,3,3,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53,125769.6,7.431055,172.3896,1283.019,4.85334,3,0,0,1,1,0,0,0,1,0,1,5,1,3,4,2,1,2,1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
75,33186.785,36.19603,264.633,1524.959,9.699146,0,0,0,0,1,1,1,0,0,1,1,2,5,3,4,4,4,4,4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,23460.04,9.570397,177.6785,1291.655,41.38959,1,0,0,0,1,0,0,1,1,0,0,4,4,4,6,3,5,4,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
48,31889.03,11.29098,118.2369,1782.002,12.52174,0,0,1,1,0,1,0,0,0,1,0,3,5,5,5,4,4,4,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
74,30213.21,2.407697,138.2379,3382.424,8.712167,1,0,0,1,0,0,0,0,0,1,0,5,4,4,2,4,3,3,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
87,5269.25,3.962302,116.2945,812.4076,5.930885,0,1,2,1,0,1,1,0,0,0,0,2,6,2,4,3,4,4,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
58,18846.09,6.391286,221.4022,1066.249,13.82996,0,0,1,1,0,0,0,1,0,1,1,3,4,3,3,4,4,3,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,50538.21,16.43691,149.3666,2026.924,9.100814,0,0,3,1,1,0,0,0,0,1,0,2,5,4,2,2,4,4,5,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
41,33186.785,10.92718,178.7793,1203.774,11.95448,1,0,1,1,1,0,1,0,1,0,0,3,3,4,2,3,4,5,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
48,67258.0,11.18714,193.4156,1235.769,11.28956,0,0,1,0,1,0,1,1,1,0,0,4,2,5,4,6,2,2,2,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
52,63089.7,36.19603,223.074,1512.126,8.472398,0,0,2,1,0,1,0,1,0,1,1,2,4,3,3,3,3,4,4,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
38,66315.62,36.19603,132.6588,1317.208,1.709302,1,0,2,1,0,1,0,0,1,1,0,5,2,5,4,4,3,3,4,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
88,33186.785,2.368597,161.9936,522.4325,8.793421,0,0,0,1,0,1,1,0,0,1,0,3,3,3,3,4,2,2,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
41,46451.52,1.364515,151.3536,3382.424,12.89651,0,0,0,0,1,0,0,0,0,1,0,4,4,2,4,3,3,3,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
64,26074.94,13.77358,231.8605,1672.059,8.495714,0,0,1,1,0,0,0,1,1,1,1,5,2,5,5,3,4,5,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
51,28367.56,4.415788,141.1448,655.9249,12.13003,0,0,0,1,0,1,0,0,0,1,0,2,4,1,2,4,3,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
53,33186.785,5.855481,104.9645,1200.248,14.06228,0,0,0,1,0,0,0,0,1,0,0,6,3,4,4,5,2,1,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
56,14224.4,1.216309,150.5978,413.1912,11.77088,0,0,0,1,1,1,0,0,0,0,1,6,2,6,3,4,4,3,5,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
64,50015.49,3.02742,201.1795,1246.013,6.570703,0,0,2,0,0,0,0,1,0,1,1,3,4,4,3,3,4,4,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
50,32185.18,5.638782,183.4961,932.7791,7.313735,0,0,2,1,1,1,0,1,0,1,0,4,3,4,4,4,3,4,3,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
80,16494.19,9.534696,138.0967,847.669,9.06082,0,0,1,1,0,1,1,0,0,0,0,2,3,4,2,4,3,2,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
19,33186.785,15.37783,172.0867,1819.64,11.79112,0,1,2,1,1,1,1,0,0,0,1,4,3,3,3,1,3,3,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
53,33186.785,3.857792,150.8166,1238.46,10.4612,0,0,1,1,1,1,0,0,0,1,0,3,3,3,6,5,4,4,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
53,18231.57,13.57249,174.3967,3382.424,9.783963,0,0,3,1,0,0,0,0,0,1,1,6,2,4,4,4,3,3,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
84,9967.84,20.89442,220.6126,2210.526,4.650461,2,0,1,0,1,0,0,1,0,1,1,3,4,4,4,3,5,5,4,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
30,35924.8,7.565171,150.4174,1541.092,3.367735,1,0,3,1,1,1,1,0,0,0,0,4,3,4,6,2,3,4,4,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
55,33186.785,3.048345,143.6571,577.9769,10.65175,0,1,0,1,1,0,0,0,0,0,0,3,4,2,5,3,3,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
73,50161.62,11.62262,139.6758,1430.966,10.78055,0,0,1,1,1,1,0,0,0,1,0,3,4,4,5,5,4,5,4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
33,27579.75,7.280799,212.7209,3382.424,-0.1528449,0,0,0,1,0,0,0,1,1,1,1,3,5,3,2,4,4,2,3,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
44,28020.92,7.567398,141.357,1282.568,10.53808,1,0,1,1,1,1,0,0,1,0,0,1,4,3,4,5,3,3,3,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
74,33186.785,19.49059,234.5878,2709.337,13.08328,1,0,0,1,1,1,0,1,0,1,1,3,3,4,4,4,4,4,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
64,48188.1,17.39814,160.9621,3382.424,11.77033,0,0,2,1,0,0,0,1,0,0,1,4,2,2,3,3,1,2,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
46,40957.31,1.273256,244.7846,985.9618,3.600528,0,0,2,1,1,1,1,0,1,1,1,5,3,4,3,3,5,5,3,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
53,54411.48,2.871903,153.0533,1262.175,9.657564,0,0,1,1,0,0,0,1,0,0,1,2,6,1,2,2,3,3,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
