Children,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Age,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Prefer not to answer,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,Contract_Month-to-month,Contract_One year,Contract_Two Year,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
1,1,0,0,1,0,0,1,0,1,53,68.55339,141.2542,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,1,1,0,1,0,1,47,36.19603,205.3403,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,1,1,0,0,1,1,34,3.098560266,180.6499702,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3,1,1,1,0,1,0,0,1,0,75,5.770390256,163.3124055,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
1,1,1,0,1,0,0,1,1,1,78,8.924108,232.8428,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
8,1,0,1,0,0,0,1,1,0,53,36.19603,189.383288,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,1,1,1,1,57,7.600934,233.1373,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,1,0,0,0,0,1,1,0,1,43,4.431604491,116.8987833,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,1,0,0,1,73,59.60106,149.0188,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4,1,0,1,0,1,0,0,0,1,41,8.741017,125.8486,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,1,0,1,87,36.19603,169.527,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3,1,0,0,0,1,0,1,1,0,28,61.49796,199.5474,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2,1,1,0,0,0,0,1,0,1,32,11.47008108,170.7069182,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,1,1,1,0,0,1,68,3.112447215,158.9925692,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
1,1,0,0,1,0,1,1,1,1,78,40.21109,209.1821,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0,1,0,0,1,0,0,1,0,1,62,1.567389,160.7119,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7,1,0,1,0,1,0,0,0,1,85,19.94322,128.4082,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,1,0,1,1,1,0,1,0,1,74,7.925553778,155.4576848,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2,1,0,0,1,0,1,1,0,0,53,1.570209934,152.0576813,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3,1,1,0,0,0,1,0,0,0,74,58.61361,157.0972,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,1,0,1,0,63,8.462066,157.3908,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,0,0,1,0,1,1,88,63.63312,192.591,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2,1,1,0,1,0,0,0,1,1,21,6.109999694,201.6957912,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0,53,10.28303964,149.2396349,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,0,1,0,1,60,9.532523799,136.0684912,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,1,0,0,1,0,1,64,45.72582,127.895,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2,1,0,0,0,1,0,1,0,0,59,46.58138,131.184,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,71,60.85074,93.48238,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,1,0,1,1,1,1,0,1,0,53,9.040056736,195.8197672,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3,1,1,0,0,0,0,0,1,0,60,10.45425,180.5629,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2,1,1,0,0,1,0,0,0,1,33,8.666281,156.3016,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4,1,0,0,0,1,0,1,0,1,47,18.01409,150.7163,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,1,0,0,1,50,59.21586,140.0181,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
3,1,0,1,1,0,0,1,0,1,36,44.92195,129.6886,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8,1,1,0,1,0,0,0,1,0,25,12.50526,202.5428,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,1,0,0,0,0,1,1,28,71.14976,129.6206,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,0,0,1,0,0,0,0,60,4.255080878,138.986554,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,1,1,0,1,0,1,52,9.305550123,171.5274671,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,1,0,1,0,1,1,0,1,1,55,36.19603,153.68851,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,0,0,0,0,0,0,0,1,0,53,69.31336,116.5886,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
4,1,0,0,1,0,0,1,0,1,46,13.7944302,141.0706256,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4,1,0,1,1,1,1,0,1,1,47,66.97927,196.9528,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4,1,0,0,0,1,1,1,1,1,29,4.850879842,198.0665497,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,53,56.49332,124.5027,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,0,1,1,53,60.63668,230.6578,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,0,1,0,0,0,1,65,36.19603,160.8931,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,1,0,0,0,1,1,53,36.19603,202.0744,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
4,1,1,0,0,0,1,1,0,0,22,36.19603,149.8919,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2,1,0,0,1,0,0,1,0,1,72,14.21142685,140.2704402,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1,1,0,0,1,0,0,56,23.34617699,162.9713747,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3,1,1,0,0,0,0,0,1,1,53,6.563038653,146.25146,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,1,1,1,1,0,0,1,1,1,28,36.19603,266.8714,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,1,0,1,1,1,0,1,1,1,44,10.18298,226.2439,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
2,1,1,1,0,0,0,0,0,0,32,20.52789,113.2155,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4,1,0,1,1,1,0,1,0,1,53,65.60019,174.1726,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,1,77,15.806584,106.1651639,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0,0,1,0,1,1,1,28,36.19603,221.4168467,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
2,1,0,0,0,0,0,1,0,0,73,21.06092,118.6218,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0,0,1,1,0,0,74,65.2908,151.6748,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0,0,0,1,0,1,0,33,68.32356,192.0767,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
2,1,1,1,0,1,1,1,0,1,33,62.45443,176.3295,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,1,0,1,1,1,53,16.37611,222.0359,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
2,1,0,1,0,0,0,0,0,0,24,51.80774,114.1881,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0,0,0,1,0,1,41,14.09379,170.0566,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
4,1,0,0,1,1,0,1,0,1,18,61.51052,170.9185,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,1,0,1,0,1,0,53,59.6057,182.4301,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1,1,1,0,0,1,0,19,4.733989,186.9648,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,69,10.52734,125.6443,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1,0,1,1,0,42,58.65575,220.4293,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,1,1,0,1,0,1,0,0,1,53,36.19603,147.5112,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,1,53,3.94227,106.1122,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,1,81,3.892424053,124.3921144,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3,0,0,0,1,1,0,0,1,1,45,71.11137,162.9203,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,1,0,22,71.11027,175.6322,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,1,0,53,56.82113,169.1532,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,1,1,58,2.569515,159.3702,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0,1,1,0,0,0,1,0,1,0,29,2.294386519,173.4126354,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6,1,1,1,1,1,0,1,1,0,74,57.9625,258.0511,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,1,0,1,1,1,61,53.39442,219.9292,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
10,1,0,1,0,1,1,1,1,0,34,4.533178,235.6642,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1,1,0,0,0,1,0,0,1,0,53,36.19603,128.3752,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2,0,0,0,1,0,0,1,1,1,60,65.67374,238.564,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
3,1,1,0,1,1,0,1,0,1,45,38.29305,205.4605,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,0,1,1,1,0,0,1,1,22,5.73926,185.1366,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0,0,1,1,0,1,81,36.19603,161.9809886,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
3,1,1,1,1,1,1,0,1,0,41,63.25715,210.2721,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,1,1,1,0,0,1,1,1,58,70.64297,264.6524,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,0,1,0,0,1,0,1,50,52.88029,192.3069,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,0,0,1,1,53,1.410971237,170.0664764,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1,0,1,1,0,0,1,1,0,63,52.15024,200.7012,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,1,1,1,0,0,0,1,1,0,53,58.83809,241.4543,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,1,1,0,0,0,0,0,0,1,83,13.14070245,137.842824,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1,1,0,0,0,0,1,59,67.12744,135.6504,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,1,1,57,64.29382,208.0918,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,1,1,1,0,1,1,0,1,0,31,36.19603,174.7718853,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3,1,0,0,1,1,1,1,1,0,53,42.34861,233.541,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,1,0,0,1,1,0,0,0,1,86,21.47001,125.8993,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5,1,0,0,1,1,1,0,0,1,84,24.94738,160.8509,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2,1,0,0,1,0,0,0,1,0,85,55.57772,137.0234,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4,0,0,1,0,1,1,1,0,1,53,5.288444,145.4051,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1,0,0,1,0,0,1,44,7.567398,141.357,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3,1,1,0,0,0,0,0,1,1,45,16.75283806,160.4584351,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0,0,1,0,1,1,0,27,17.31776736,188.1856407,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
0,1,1,0,1,1,1,1,1,0,24,11.45675389,286.6410116,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
1,1,1,1,0,0,1,1,1,1,28,47.50976,223.719,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
8,1,0,1,1,1,1,1,0,0,56,2.760208796,168.3932124,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
3,1,0,1,0,0,0,1,0,1,53,1.481645,106.7515,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,1,0,0,0,0,0,1,1,0,57,51.63534,208.4946,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,1,1,1,0,1,0,1,54,36.19603,175.480659,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1,0,0,1,0,1,1,24,5.645298,176.0021,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,1,53,36.19603,144.806821,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6,1,1,0,1,0,0,1,1,0,31,59.6238,274.7621,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3,1,0,0,0,0,0,0,1,1,41,4.24529505,148.1857268,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
4,1,1,0,1,1,0,1,0,1,82,1.876407503,183.615716,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0,1,0,0,0,0,1,35,57.07682,114.4215,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,1,0,1,1,0,0,0,0,1,41,1.124656757,136.8450976,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,1,1,1,1,1,0,0,1,0,79,67.99131,216.0796,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7,1,0,0,0,0,1,1,0,1,65,4.952763872,151.0402126,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,1,0,0,1,1,0,0,0,1,36,45.23339,116.1994,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2,1,1,1,0,1,0,1,0,1,87,12.29962414,184.3110471,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
8,1,0,0,0,0,1,1,0,1,53,49.42466,130.352,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4,1,0,1,1,0,0,0,0,1,89,71.80429,135.4321,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,1,0,1,1,0,1,64,21.10862922,183.7511515,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,1,0,0,0,1,0,0,0,1,51,6.039549859,125.9673348,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,1,0,0,0,0,1,53,58.42342,135.8386,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3,1,0,0,1,0,0,1,1,1,35,40.14232,230.5553,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,0,1,0,0,1,0,1,59,43.59094,159.8936,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,1,0,0,0,1,1,1,53,65.22821,209.5102,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,1,1,0,0,0,1,0,0,39,65.0017,171.2196,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3,1,1,0,0,0,0,1,0,0,53,63.24314,138.227,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4,1,1,0,1,0,0,0,1,1,19,17.55138017,194.8229538,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5,1,1,0,1,0,0,0,0,0,41,18.66406554,149.1970427,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,1,0,1,0,1,0,0,0,79,58.30317,181.1728,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0,1,0,0,1,0,1,59,46.68593,193.4461,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,0,1,1,1,0,1,29,25.88644227,164.2508327,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,1,0,0,1,0,1,1,0,1,77,62.71436,152.9197,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2,1,0,1,0,0,0,0,0,1,43,5.810822315,83.38961772,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,1,1,0,1,0,0,1,0,0,46,36.19603,171.8685,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
4,1,1,0,0,1,0,1,0,0,40,2.689103558,164.0715638,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,1,1,0,0,0,1,1,0,1,58,36.19603,183.4418,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,0,0,1,0,1,0,68,2.485229169,172.7359304,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4,0,1,1,0,1,0,1,1,1,75,14.64011644,255.0383823,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
2,1,0,0,0,1,0,1,1,1,68,7.62779591,221.8399523,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,1,1,0,1,0,1,53,11.32593703,172.7468461,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1,1,1,1,1,1,0,0,0,1,84,66.89101,162.9522,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1,1,1,0,1,1,0,18,16.8000196,244.7259522,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,0,1,1,0,73,52.59645,210.8484,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,1,0,0,0,1,1,1,0,0,82,36.19603,142.1363,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,1,1,1,1,0,1,0,1,21,5.111844,209.0714,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2,1,1,0,1,1,0,1,0,0,53,9.000072,173.5727,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,1,53,5.682395213,124.3348202,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3,1,1,1,0,0,1,0,1,1,85,70.54943,163.127,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3,1,1,1,1,1,0,0,0,0,88,66.77188,162.6971,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0,0,1,1,0,1,53,7.380291282,117.0722618,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2,1,1,0,1,0,0,0,0,1,37,2.68706193,178.6925643,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,1,1,1,1,78,70.72564,220.1775,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,1,0,0,0,0,0,1,0,0,83,51.73474,105.5882,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3,1,1,1,0,1,1,1,1,1,49,50.84459,235.5711,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0,0,1,0,0,1,82,11.88502513,124.9378581,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2,1,1,0,0,1,0,1,0,1,51,10.1127187,182.8195327,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,1,0,0,0,1,1,63,36.19603,149.2154,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,1,0,1,0,0,0,1,0,1,86,5.18336,151.4374,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,1,1,1,0,0,0,0,0,0,18,4.433189,127.5729,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3,1,0,0,1,0,0,0,0,1,23,10.52866,115.8889,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4,1,1,1,1,0,1,1,0,0,64,66.35321,188.076,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,83,9.147346,102.1139,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,1,0,0,81,61.29211,149.7773,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,1,1,1,60,36.33047,219.3571,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,1,0,0,0,0,0,0,89,71.12681,122.6514,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,1,0,0,0,1,0,64,61.12409,170.1645,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,0,1,0,1,0,1,34,3.988032,181.148,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3,0,0,1,1,0,0,0,0,1,36,24.79814,104.844,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2,1,1,0,0,0,0,1,1,1,40,2.179548523,220.1398968,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0,0,1,0,0,1,1,23,36.19603,126.8525188,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1,1,1,0,1,0,1,0,0,1,53,63.84205,159.8995,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0,1,1,0,1,0,0,71,71.01166,152.5417,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0,1,1,1,0,0,0,0,45,9.294088005,129.5877987,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,1,1,1,1,0,1,18,65.82346,197.9246,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
8,1,0,1,0,0,0,1,1,0,53,4.123006,188.9262,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1,1,0,0,0,1,0,1,1,1,35,8.156552837,187.3140137,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,1,1,1,0,1,0,1,0,1,53,68.63549,153.0904,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,1,1,64,50.79108,149.377,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,1,1,1,1,1,0,0,1,0,53,3.523461405,197.6519517,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,1,0,1,0,1,1,86,3.708393705,162.6031024,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,1,1,0,0,1,0,0,0,1,70,59.78343,157.2606,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,0,1,1,0,1,0,0,0,52,2.235315,151.5283,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,1,0,0,0,0,0,0,36,43.5742,115.6105,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
9,1,0,0,0,1,0,1,0,0,43,9.938448,150.3119,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,1,0,1,1,1,1,0,0,1,87,9.637781398,162.9403716,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0,0,1,0,1,1,76,51.95172,139.626,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3,1,0,0,0,1,1,1,0,1,40,71.98828,162.095,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,1,1,0,0,0,0,0,1,1,53,5.88514799,178.0913436,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0,0,0,0,1,1,0,75,58.20314,209.4034,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6,1,0,0,0,1,0,0,1,0,53,2.871903,153.0533,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
