Unnamed: 0,Children,Age,Income,Bandwidth_GB_Year,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyGender,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingMovies,DummyStreamingTV,DummyPaperlessBilling,Outage_sec_perweek
4309,3.0,35.0,46770.27,983.0214,17,0,1,7.294292,136.4778,5,3,3,4,4,3,4,5,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,12.08473
4310,2.0,64.0,54315.92,1705.411,12,1,0,14.69884,138.1488,4,4,4,5,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10.48449
4311,1.0,79.0,31063.83,887.9936,16,0,0,3.260154,255.1158,1,2,1,3,4,3,4,3,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,8.249977
4312,0.0,53.0,13470.92,1281.098,12,2,0,36.19603,147.7221,4,4,4,4,3,4,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.248096
4313,1.0,57.0,114390.3,1984.206,18,1,0,9.564915,257.6223,2,2,3,5,2,5,3,4,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,9.828243
4314,0.0,65.0,94296.35,443.3625,15,1,0,3.23817,146.0095,3,2,4,3,3,3,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10.00119
4315,0.0,53.0,66409.47,514.9288,9,0,0,1.865935,158.8571,3,4,4,3,3,4,5,4,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,6.608686
4316,4.0,52.0,82955.59,2006.056,9,2,0,15.10612,106.9758,2,3,3,4,2,4,4,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,10.12349
4317,0.0,83.0,41557.24,978.1727,9,3,0,11.12611,147.6614,5,4,4,3,5,3,4,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,8.118109
4318,4.0,42.0,33186.785,2394.465,11,0,0,14.40375,234.8745,5,4,4,2,5,4,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,7.076478
4319,1.0,76.0,33186.785,770.7911,10,0,1,9.121337,114.135,2,2,1,5,4,3,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.49207
4320,1.0,27.0,39224.01,891.6298,9,1,0,1.11588,231.6958,1,2,2,4,4,3,3,3,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,5.967908
4321,0.0,37.0,88324.05,703.0577,13,1,0,5.126165,126.662,4,3,2,4,4,4,4,5,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,7.301528
4322,4.0,81.0,46472.71,2072.299,17,1,0,13.61148,200.9931,5,5,4,3,2,4,4,5,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,10.49055
4323,2.0,45.0,114051.7,2087.791,13,0,1,21.72968,127.3766,2,2,3,5,4,4,3,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,6.673154
4324,1.0,53.0,47866.24,1064.97,16,0,0,7.283667,230.2741,2,2,2,4,3,3,3,4,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,11.37431
4325,0.0,37.0,33186.785,1246.155,14,1,0,5.560793,160.9714,5,4,5,2,4,4,5,5,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,10.14392
4326,2.0,54.0,23513.12,638.1637,6,1,1,36.19603,78.26467,5,5,5,4,2,5,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.53419
4327,1.0,53.0,33186.785,942.745,11,0,1,5.682535,207.0597,2,3,3,2,3,3,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,12.73435
4328,2.0,20.0,33186.785,1187.095,9,1,2,4.51753,255.0049,5,4,5,3,3,5,4,5,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,11.85861
4329,0.0,53.0,58142.74,660.1932,16,2,0,4.723073,189.3657,5,4,5,4,3,6,5,6,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,41.24707
4330,2.0,72.0,26965.24,3382.424,15,3,0,3.656765,186.5994,3,4,3,4,2,3,4,3,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,11.50398
4331,2.0,79.0,22380.45,654.0701,14,2,1,1.946824,210.6876,4,5,5,3,4,4,4,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,11.5083
4332,4.0,85.0,37525.01,678.2091,12,3,0,36.19603,159.8029,5,5,4,5,3,5,4,5,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,4.126768
4333,1.0,72.0,12845.65,3382.424,13,0,0,12.70316,150.292,4,5,5,5,4,4,5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.96868
4334,0.0,48.0,33186.785,767.0616,11,2,0,1.347728,139.1795,1,3,2,4,2,5,4,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6.146281
4335,1.0,33.0,38877.66,2119.656,16,0,0,13.19063,160.8768,4,4,3,3,4,3,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5.587695
4336,1.0,22.0,96925.17,2520.72,19,2,0,21.42226,139.8945,2,2,1,3,1,3,4,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,7.191519
4337,8.0,23.0,130732.2,1165.027,13,0,0,6.186286,150.4787,3,3,2,4,3,4,4,4,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,5.471012
4338,1.0,53.0,65207.61,564.1884,11,2,0,3.922369,130.0329,2,2,3,3,3,2,2,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,12.66024
4339,1.0,53.0,65564.74,1599.616,11,0,1,13.21733,229.8013,3,4,4,4,3,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,6.033577
4340,9.0,43.0,40034.32,1390.889,17,0,2,9.938448,150.3119,3,3,3,5,2,4,4,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,12.10909
4341,1.0,52.0,42523.79,1419.041,11,1,0,12.12501,140.5247,3,4,3,4,2,4,6,3,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,10.83329
4342,1.0,86.0,33186.785,3382.424,11,1,3,15.10828,226.7215,3,3,4,5,2,4,4,4,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,42.78481
4343,8.0,54.0,18231.63,1380.517,6,0,1,11.19005,117.8354,4,4,4,4,3,4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.259889
4344,1.0,44.0,16314.59,1638.62,10,0,0,12.18592,128.5809,2,3,2,3,5,2,3,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,11.28339
4345,2.0,74.0,18620.8,2190.04,7,1,0,17.95225,139.315,3,4,3,3,3,4,3,4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10.32785
4346,1.0,53.0,44526.16,2396.551,10,1,1,19.78766,164.6288,4,4,4,3,4,3,3,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,11.34923
4347,4.0,53.0,23184.49,1452.317,10,1,0,11.20643,159.0574,4,3,3,3,4,3,3,3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,10.62098
4348,0.0,81.0,33186.785,866.3476,14,0,0,2.582668,164.7812,3,3,4,4,4,3,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11.75973
4349,0.0,83.0,57119.13,3382.424,14,1,3,8.152935,124.2903,3,3,3,4,2,3,3,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,10.01811
4350,1.0,68.0,33186.785,1445.493,10,0,1,5.402848,216.8357,4,3,5,4,3,3,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,8.572252
4351,7.0,53.0,24050.09,1848.364,12,1,0,7.969762,230.3261,4,4,3,4,4,3,4,5,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,8.199527
4352,3.0,54.0,20489.38,1149.045,11,0,2,6.106821,108.1789,5,6,4,4,4,5,3,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,12.68561
4353,1.0,41.0,18014.85,742.5951,14,1,0,6.463724,156.7657,4,4,4,4,5,4,3,6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11.66987
4354,10.0,32.0,36377.21,1824.88,10,2,0,8.285158,276.3651,2,3,3,4,2,4,4,5,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,9.701462
4355,1.0,27.0,11737.67,2217.378,12,2,0,17.7076,220.4576,3,3,3,4,4,3,3,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,10.3471
4356,0.0,47.0,33186.785,2977.361,19,2,1,31.81602,131.3253,5,3,5,3,3,4,5,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,13.68306
4357,3.0,53.0,33186.785,2097.129,18,3,0,23.55037,127.3956,4,4,4,4,4,3,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.67164
4358,3.0,26.0,20223.8,2313.443,13,1,1,22.30566,183.8533,5,4,5,2,5,5,2,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,13.89962
4359,2.0,89.0,63155.68,1476.916,6,0,0,9.975367,172.9668,4,4,4,4,2,4,3,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.023988
4360,4.0,40.0,26048.51,861.1556,11,2,0,1.358678,231.5345,3,2,2,5,3,4,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,13.38016
4361,0.0,83.0,8568.21,497.5901,12,0,0,2.222289,188.5748,5,6,6,4,5,4,3,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,12.17038
4362,1.0,53.0,33186.785,896.0734,11,0,0,7.028485,193.7348,4,5,5,3,4,4,5,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,12.23657
4363,2.0,89.0,4025.77,2183.451,9,0,1,19.04207,266.798,4,3,2,4,3,2,2,3,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,10.46536
4364,3.0,25.0,33186.785,1478.746,14,0,2,7.848542,266.0917,2,3,3,4,4,2,3,2,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10.76833
4365,1.0,40.0,44309.72,3382.424,16,1,0,7.539374,186.9621,4,4,3,3,4,4,4,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,10.42853
4366,0.0,36.0,33186.785,1837.392,9,2,0,11.07238,165.4057,2,3,3,3,4,3,4,3,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,5.641458
4367,3.0,70.0,33186.785,1597.444,10,1,0,11.86797,244.396,5,5,5,5,2,6,5,5,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,9.243915
4368,3.0,53.0,86374.11,956.2197,12,1,0,7.649477,193.718,2,3,2,4,4,3,4,4,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,9.252601
4369,3.0,70.0,34260.52,1981.14,11,1,0,16.60351,229.5539,4,5,4,3,4,4,5,3,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,15.33768
4370,4.0,53.0,27361.04,1097.688,10,0,0,4.030411,159.7025,4,3,5,4,4,3,4,5,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,8.996886
4371,2.0,79.0,76126.58,1874.421,13,1,0,14.34892,255.9581,3,4,3,4,4,4,2,5,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,9.846821
4372,2.0,66.0,33186.785,2668.981,8,0,0,19.30476,214.5745,4,4,4,4,4,3,4,5,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,5.422197
4373,6.0,53.0,33186.785,1077.237,10,0,0,8.584144,114.2156,4,5,4,5,2,4,5,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,9.91742
4374,4.0,25.0,33186.785,778.5345,13,3,1,1.849221,152.1011,4,5,5,4,5,4,2,4,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,10.7576
4375,2.0,34.0,134838.8,1892.445,12,0,0,9.51775,200.8794,3,3,4,3,3,4,4,4,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,7.134923
4376,1.0,42.0,33471.07,1390.144,13,1,0,36.19603,196.5423,5,5,4,2,6,3,3,3,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,10.99926
4377,4.0,79.0,33186.785,1560.397,11,1,0,10.28653,267.7302,3,4,4,3,5,4,4,5,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,7.4666
4378,2.0,26.0,60826.49,1308.745,11,1,0,11.32663,126.7977,5,5,3,4,3,4,2,5,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,11.20967
4379,1.0,53.0,32783.94,877.9909,4,2,2,6.574699,149.004,3,3,4,4,3,4,4,3,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,9.134891
4380,4.0,86.0,33186.785,1015.13,5,1,0,1.126364,199.4867,4,4,3,3,4,4,3,3,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,12.86747
4381,1.0,55.0,49993.51,837.0504,12,1,1,6.91807,146.0745,4,3,4,5,2,5,6,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7.55824
4382,1.0,53.0,29539.51,1747.21,13,0,0,18.32428,158.302,3,3,4,3,5,2,2,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,10.98775
4383,1.0,55.0,45243.63,2350.572,14,0,3,22.98475,205.7728,2,2,2,4,5,1,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,7.456291
4384,1.0,53.0,15160.7,1324.192,13,1,0,6.31339,188.4279,2,2,2,2,3,3,3,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,10.7207
4385,1.0,53.0,42037.97,896.0388,16,0,0,10.03914,125.7797,1,3,2,6,2,2,3,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,14.58267
4386,1.0,53.0,34590.21,3382.424,13,0,0,17.77264,139.8672,2,4,2,5,4,4,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,11.5537
4387,0.0,21.0,1193.66,2422.231,11,1,0,21.50913,206.5665,5,4,4,3,3,5,4,4,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6.450107
4388,1.0,53.0,10093.3,2027.833,12,3,0,20.88324,103.8871,5,6,5,3,4,4,3,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.4222
4389,3.0,82.0,33186.785,2158.69,10,1,1,15.95966,167.6823,3,3,3,4,3,3,4,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,12.50496
4390,2.0,53.0,33186.785,1183.752,11,3,0,1.925345,194.5323,4,4,3,3,4,5,6,5,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,4.20182
4391,3.0,19.0,57992.91,1325.472,19,2,0,5.698156,235.8228,3,2,3,2,4,3,2,3,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,10.48312
4392,1.0,30.0,74373.82,693.5914,7,0,1,36.19603,192.013,4,5,4,3,3,4,3,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,9.420716
4393,2.0,25.0,79402.83,2458.677,11,2,1,21.19498,235.0799,4,4,3,4,3,4,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,10.44055
4394,3.0,53.0,30421.01,2218.85,8,2,0,36.19603,160.2606,5,5,5,4,5,3,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,14.38977
4395,0.0,57.0,66698.79,1880.848,11,0,0,9.900853,222.7015,4,4,3,4,4,5,4,4,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,10.83543
4396,0.0,53.0,33186.785,830.9443,11,2,0,1.15025,165.6204,3,2,2,4,3,4,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,7.63904
4397,0.0,89.0,33186.785,346.028,11,1,1,3.794103,92.03146,4,4,5,4,2,3,5,4,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,15.89578
4398,1.0,53.0,45874.19,1275.032,16,0,0,7.579193,183.4296,3,3,3,3,4,1,2,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,11.03496
4399,5.0,56.0,6327.17,1164.756,15,0,0,10.44433,177.2384,3,3,3,6,3,3,3,5,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,40.64674
4400,1.0,52.0,76765.17,1114.676,16,0,0,10.35635,159.2591,4,3,3,4,2,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,9.631781
4401,0.0,78.0,28326.47,482.2768,12,2,0,4.908846,135.5507,3,4,4,2,5,3,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.545
4402,0.0,33.0,42506.46,581.3198,12,0,0,2.637164,179.6832,4,2,2,4,4,4,3,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,6.777201
4403,1.0,53.0,8874.14,1066.677,14,1,0,8.547698,179.3221,5,5,4,4,5,4,3,5,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,7.0922
4404,0.0,53.0,17844.64,1559.607,8,1,0,7.465071,220.9205,3,4,4,5,3,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7.807098
4405,1.0,53.0,34923.5,755.4688,13,0,0,2.681114,235.9005,3,3,3,2,4,2,2,5,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,37.44144
4406,1.0,49.0,156571.0,3382.424,11,0,0,36.19603,125.4883,3,3,3,3,3,3,3,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5.440157
4407,3.0,37.0,29101.96,866.485,13,0,0,6.979961,159.3879,3,3,3,6,2,3,5,4,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,5.361375
4408,3.0,53.0,57578.24,869.9775,11,0,0,5.436971,178.9384,4,3,3,3,2,4,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.337409
4409,1.0,70.0,55903.55,1086.818,9,3,0,8.671709,153.3678,6,4,5,4,3,4,5,3,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,11.55494
4410,2.0,51.0,18970.04,1456.422,14,0,1,13.84934,169.2807,5,6,5,2,4,3,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5.548184
4411,1.0,29.0,37947.15,1002.425,14,2,0,4.055418,150.5272,5,5,5,4,3,3,4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.12863
4412,1.0,29.0,88219.46,1618.779,14,0,0,13.00557,95.59443,3,4,3,4,4,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.090167
4413,1.0,53.0,39719.11,820.9055,11,0,0,6.92143,157.2045,4,4,4,2,5,2,1,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11.93781
4414,3.0,89.0,20456.18,809.6189,8,2,0,8.324816,91.4489,3,3,1,4,2,2,3,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,13.02059
4415,3.0,53.0,42529.4,583.5711,13,2,2,3.985217,151.0742,5,5,4,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.86792
4416,6.0,19.0,77498.99,2141.952,9,0,1,16.27572,187.6814,2,4,3,4,5,3,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,7.892894
4417,2.0,26.0,14345.87,2150.019,11,0,1,36.19603,161.5756,4,3,4,4,3,3,4,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,9.124816
4418,6.0,21.0,36562.75,1207.588,8,1,1,7.332162,140.8616,4,5,3,4,5,2,3,2,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11.44042
4419,1.0,77.0,33186.785,625.2012,14,0,0,3.318059,153.0388,3,3,3,4,4,4,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7.888539
4420,1.0,53.0,41079.27,955.1927,16,0,1,36.19603,116.6014,3,3,3,3,4,4,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,9.63699
4421,1.0,53.0,8995.08,3382.424,10,1,0,15.1242,255.2165,4,4,5,2,5,4,4,4,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,4.97739
4422,1.0,21.0,33186.785,1432.136,11,1,1,9.49754,179.5548,2,3,3,3,3,3,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,11.60976
4423,0.0,73.0,33186.785,1570.996,11,2,0,15.22417,171.9728,2,1,4,4,2,3,4,4,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,11.37112
4424,1.0,75.0,33186.785,856.223,13,0,1,1.970645,138.908,3,3,3,3,6,2,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,9.668657
4425,1.0,77.0,33186.785,3382.424,6,0,0,1.78963,150.1505,4,3,3,1,4,2,4,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,38.59246
4426,7.0,73.0,35665.19,941.483,11,1,0,36.19603,182.6724,1,2,3,4,4,2,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10.7149
4427,1.0,62.0,2772.21,1109.681,10,2,0,7.457111,219.3874,3,4,2,5,3,6,5,4,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,-1.099934
4428,2.0,35.0,9121.25,1747.993,16,4,0,12.44495,235.8939,2,1,3,2,3,3,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,16.18185
4429,1.0,24.0,22041.68,1394.026,11,2,0,5.147213,154.7362,4,4,4,3,3,3,4,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.694364
4430,1.0,53.0,11574.18,788.1036,12,1,0,2.382538,189.0662,3,4,3,5,4,5,3,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,10.6246
4431,4.0,26.0,35553.18,1383.139,15,0,0,8.454096,106.8008,4,4,5,5,3,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.68561
4432,3.0,21.0,46506.9,681.4206,12,0,0,2.176948,129.7489,3,4,4,2,5,3,3,5,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,17.24348
4433,0.0,85.0,28522.56,1208.822,14,0,0,12.36516,170.2837,5,3,4,3,4,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11.35996
4434,2.0,53.0,8641.78,1225.409,11,1,0,4.023413,186.6907,4,4,5,4,3,4,5,5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,9.232393
4435,1.0,63.0,38737.86,479.5519,15,0,0,1.709971,172.7499,2,2,1,4,4,2,3,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,6.999361
4436,1.0,40.0,38294.57,1635.027,8,0,0,8.209844,167.5506,3,3,3,4,5,3,3,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,10.66066
4437,5.0,31.0,10046.87,3382.424,7,1,1,3.713732,196.0692,5,3,4,2,4,3,3,5,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,10.58407
4438,3.0,66.0,23693.41,3382.424,19,1,1,10.42522,200.7963,3,3,4,3,4,3,2,2,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,36.51276
4439,1.0,72.0,61617.28,679.3728,8,1,0,4.849803,183.9513,4,4,4,4,4,3,3,4,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,10.33309
4440,0.0,53.0,26577.44,1617.051,13,1,2,36.19603,220.4813,5,5,2,5,1,5,4,4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,39.83039
4441,7.0,53.0,57546.52,924.0234,7,0,1,1.081032,231.8781,4,4,4,3,4,3,4,3,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,14.33007
4442,1.0,27.0,62893.96,1999.439,12,1,0,21.36386,115.5238,3,4,3,4,5,3,3,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.813345
4443,2.0,74.0,33186.785,1313.657,17,0,0,36.19603,136.5357,4,4,3,3,3,4,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8.1456
4444,4.0,45.0,19623.2,1042.77,9,4,0,9.05217,168.3807,4,4,4,4,2,4,4,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9.612917
4445,1.0,57.0,23188.83,3382.424,16,1,0,1.210715,158.5311,3,3,3,4,4,2,4,4,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,8.619511
4446,3.0,53.0,15377.23,1135.537,15,1,0,2.509742,160.4695,2,3,3,5,2,3,3,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,5.028712
4447,3.0,53.0,56868.44,863.5254,8,0,0,1.193519,221.3683,4,2,3,3,6,2,3,3,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,7.86733
4448,1.0,42.0,33186.785,1746.862,10,0,0,6.736871,251.1674,5,4,4,5,3,4,5,4,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,37.4668
4449,3.0,62.0,32383.92,618.6284,6,2,0,3.033312,162.1571,4,4,3,5,1,6,5,5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,13.43224
4450,2.0,47.0,5570.57,1294.615,9,2,0,5.891019,151.4349,4,4,5,4,2,5,4,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,7.892417
4451,3.0,38.0,47890.17,1153.464,16,1,1,5.452285,148.3769,3,2,2,2,4,1,3,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,13.09532
4452,1.0,45.0,33186.785,1377.652,12,0,0,8.342325,143.9066,2,2,3,3,4,1,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,41.07976
4453,9.0,53.0,14301.62,2267.103,12,1,0,19.22796,115.4933,3,4,5,5,4,4,3,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,9.99045
4454,1.0,48.0,33186.785,1019.803,15,3,1,6.203352,176.1395,3,2,3,3,3,4,2,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,7.783476
4455,1.0,75.0,25130.75,1089.367,12,0,0,8.867984,197.7966,3,3,3,3,4,3,4,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,8.048858
4456,0.0,18.0,25947.16,1458.028,14,1,0,9.131577,117.8976,4,3,4,3,3,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11.17438
4457,1.0,36.0,33186.785,2025.167,13,3,0,23.78115,125.6421,3,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.991557
4458,1.0,40.0,14912.08,1616.617,14,0,0,3.575214,224.9705,3,3,3,4,3,3,4,3,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,5.311115
4459,1.0,55.0,33186.785,2045.813,13,1,1,16.77025,175.3566,2,4,3,5,4,2,3,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,38.41079
4460,1.0,18.0,8894.87,886.9185,14,1,0,36.19603,124.0867,3,3,3,4,2,3,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.223473
